area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa (R$),rent amount (R$),property tax (R$),fire insurance (R$),total (R$),city_pos_0,city_pos_1,city_pos_2,city_pos_3,city_pos_4
250,3,4,4,2,0,1,3200,10000,834,127,14160,0,0,0,0,1
60,1,1,1,15,1,1,2000,3900,167,51,6118,0,0,0,1,0
70,2,2,1,2,1,0,665,2000,0,26,2691,0,0,0,0,1
79,2,2,1,3,1,1,1300,3594,267,46,5207,0,0,0,0,1
220,3,4,2,0,1,0,0,4800,0,73,4873,0,0,0,0,1
38,1,1,0,11,0,0,240,1150,35,17,1442,0,0,1,0,0
310,5,4,5,3,1,0,4364,2700,2506,35,9605,0,0,0,0,1
87,2,2,2,12,1,0,650,3300,209,42,4201,0,0,0,0,1
236,4,5,7,4,1,1,3000,10800,1084,137,15020,0,0,0,0,1
113,2,3,2,10,1,0,1400,13500,375,172,15450,0,0,0,0,1
45,2,1,0,2,0,0,350,1500,50,20,1920,0,0,0,0,1
144,4,2,0,0,0,0,0,3200,209,49,3458,0,0,0,0,1
24,1,1,0,10,1,0,587,1412,25,19,2043,0,0,0,1,0
94,3,2,1,7,1,0,988,3200,242,47,4477,0,0,1,0,0
27,1,1,0,2,0,1,300,1400,13,21,1734,0,0,1,0,0
210,3,4,3,5,1,1,4100,9945,1000,127,15170,0,0,0,0,1
180,3,2,2,0,1,0,0,2000,184,33,2217,1,0,0,0,0
25,1,1,0,4,1,0,200,915,43,14,1172,0,0,1,0,0
100,3,1,2,2,1,0,300,1400,77,19,1796,1,0,0,0,0
180,3,1,1,18,1,0,1800,9000,482,115,11400,0,0,0,0,1
352,4,4,4,0,0,1,0,8600,479,130,9209,0,0,0,0,1
360,3,5,5,3,1,1,4980,9000,2120,115,16220,0,0,0,0,1
33,1,1,0,18,1,1,350,1300,21,17,1688,0,0,0,0,1
125,4,2,2,1,0,0,1676,4500,40,58,6274,0,0,0,1,0
360,4,5,5,0,1,1,0,9600,584,145,10330,0,0,0,0,1
416,3,5,4,15,1,0,5300,10000,0,127,15430,0,0,0,0,1
400,3,4,5,0,1,1,0,9500,1875,143,11520,0,0,0,0,1
43,2,1,1,0,1,0,280,1900,0,25,2205,0,0,0,0,1
180,4,2,1,2,1,1,1955,6000,633,78,8666,0,0,0,1,0
100,3,1,0,1,1,0,500,2630,334,34,3498,0,0,0,0,1
31,1,1,1,3,0,1,2000,1990,125,26,4141,0,0,0,0,1
60,1,1,1,12,0,1,1862,2400,123,10,4395,0,0,0,1,0
165,3,4,3,7,1,0,2460,3500,617,45,6622,0,0,0,0,1
250,5,2,5,0,1,0,0,4675,270,72,5017,0,0,0,1,0
190,3,3,2,10,1,0,2700,4000,667,51,7418,0,0,0,0,1
276,3,3,0,14,0,1,2308,12000,795,153,15260,0,0,0,0,1
140,3,2,2,3,1,0,1900,5500,546,71,8017,0,0,0,1,0
70,1,1,1,8,0,1,650,1050,34,16,1750,0,0,1,0,0
300,4,7,3,0,0,1,0,7000,121,106,7227,0,0,0,0,1
70,2,1,0,5,1,0,285,2197,0,28,2510,0,0,0,0,1
85,2,2,1,3,1,0,810,1100,70,14,1994,0,1,0,0,0
75,2,1,0,0,0,0,0,2000,34,18,2052,0,0,0,1,0
120,3,1,0,3,0,1,1250,3300,238,43,4831,0,0,0,1,0
92,2,2,0,2,1,1,700,3000,195,39,3934,0,0,0,1,0
98,2,1,0,11,1,0,701,2186,146,29,3062,0,0,0,1,0
118,3,2,2,4,1,0,1520,8950,402,114,10990,0,0,0,0,1
75,3,1,0,3,1,0,545,1800,21,24,2390,0,0,0,1,0
75,2,2,1,2,1,0,396,2000,91,30,2517,0,0,1,0,0
315,4,5,5,20,0,0,2500,4000,1000,29,7529,0,0,0,0,1
55,2,1,1,2,1,0,280,1000,0,13,1293,0,0,0,0,1
132,3,2,1,11,1,0,1477,2950,45,38,4510,0,0,0,0,1
100,2,1,1,0,1,0,0,2700,98,41,2839,0,0,0,0,1
252,3,4,1,0,1,0,0,12000,1233,181,13410,0,0,0,0,1
65,2,1,0,4,1,0,1261,1450,166,19,2896,0,0,0,0,1
150,3,4,2,9,1,0,1200,3400,0,44,4644,0,1,0,0,0
500,5,5,8,1,1,0,0,9800,92,148,10040,0,0,0,0,1
27,1,1,0,8,0,1,360,1000,13,15,1388,0,0,1,0,0
500,3,4,7,0,0,0,0,9300,1060,140,10500,0,0,0,0,1
40,1,1,0,2,1,0,250,1020,70,13,1353,0,0,0,0,1
45,1,1,1,6,1,0,808,2900,9,39,3756,1,0,0,0,0
86,2,2,2,3,1,1,585,1500,116,20,2221,0,0,0,1,0
200,3,3,0,0,1,0,0,5000,200,76,5276,0,0,0,0,1
49,1,1,0,1,1,0,250,790,21,12,1073,0,0,1,0,0
115,2,2,1,2,1,0,1755,4500,245,58,6558,0,0,0,0,1
50,2,1,0,0,0,0,0,644,25,9,678,1,0,0,0,0
55,2,1,1,10,1,0,399,900,25,12,1336,0,1,0,0,0
78,2,1,1,6,1,0,557,1050,84,14,1705,0,0,0,1,0
127,4,3,0,11,0,0,1154,5300,407,68,6929,0,0,0,0,1
450,3,4,2,3,1,0,4187,15000,1450,191,20830,0,0,0,0,1
132,3,1,2,7,0,1,920,8000,400,102,9422,0,0,0,0,1
62,2,2,1,7,1,1,520,3500,59,45,4124,0,0,0,0,1
300,5,3,1,0,1,0,0,3770,167,62,3999,1,0,0,0,0
195,4,1,0,0,1,0,0,2990,156,46,3192,0,0,0,1,0
45,2,1,0,2,0,0,250,1000,0,13,1263,0,1,0,0,0
52,1,1,0,1,0,1,850,1850,56,24,2780,0,0,0,1,0
46,2,1,1,8,1,0,589,1100,72,14,1775,0,0,0,0,1
179,3,3,0,10,1,0,1050,2400,203,32,3685,1,0,0,0,0
60,1,1,0,9,1,0,649,3100,100,40,3889,0,0,0,1,0
45,1,1,0,4,1,0,0,1000,0,13,1367,0,0,0,0,1
200,4,3,2,0,1,0,0,3400,713,56,4169,1,0,0,0,0
30,1,1,0,1,0,0,0,650,0,9,659,1,0,0,0,0
100,3,3,1,3,0,0,350,1670,100,23,2143,1,0,0,0,0
120,3,3,0,5,1,1,600,5500,167,71,6338,0,0,0,1,0
105,2,3,2,6,1,0,1850,3200,385,41,5476,0,0,0,0,1
97,2,3,2,11,1,1,700,2660,167,34,3561,0,0,0,0,1
140,3,2,1,7,1,0,1400,4200,250,55,5905,0,0,0,1,0
90,3,3,2,1,1,0,870,2630,417,34,3951,0,0,0,0,1
50,1,1,0,7,1,0,388,2200,0,28,2616,0,0,0,0,1
330,5,4,2,0,1,0,0,8000,267,132,8399,1,0,0,0,0
367,3,5,3,10,1,1,3400,6000,1500,77,10980,0,0,0,0,1
75,3,2,1,10,1,0,1000,3900,0,50,4950,0,0,0,0,1
72,2,1,2,16,1,0,730,1200,89,16,2035,0,1,0,0,0
52,2,1,1,4,1,1,320,1800,70,23,2213,0,1,0,0,0
57,2,2,1,10,0,0,570,2600,0,33,3203,0,0,0,0,1
200,3,3,1,11,0,0,3200,3800,834,49,7883,0,0,0,0,1
64,3,2,0,10,1,0,700,1300,251,17,2268,0,0,0,1,0
211,3,2,2,6,1,0,2800,11000,483,140,14420,0,0,0,0,1
164,3,2,2,0,1,0,0,2100,293,32,2425,0,1,0,0,0
240,3,3,2,0,1,0,0,4500,250,68,4818,0,0,0,0,1
64,2,1,1,10,1,0,540,820,122,11,1493,0,1,0,0,0
89,2,3,1,0,1,1,360,5700,204,73,6337,0,0,0,0,1
69,2,2,1,11,0,1,1000,4100,234,52,5386,0,0,0,0,1
140,3,4,2,2,1,0,1400,2500,517,32,4449,0,0,0,0,1
103,2,1,0,0,1,0,0,1300,80,20,1400,0,0,0,0,1
82,2,2,0,15,0,0,680,2800,135,36,3651,0,0,0,0,1
30,1,1,0,4,1,0,415,1585,30,21,2051,0,0,0,0,1
60,2,1,1,16,0,0,300,1400,60,18,1778,0,1,0,0,0
162,3,2,2,7,1,1,1250,8000,42,102,9394,0,0,0,0,1
59,2,1,1,8,1,0,0,3000,0,39,3039,0,0,0,0,1
230,3,3,3,6,0,0,2100,10500,792,134,13530,0,0,0,0,1
110,3,2,1,14,0,0,950,4500,0,58,5508,0,0,0,0,1
210,3,3,3,7,1,0,1900,2300,459,30,4689,0,1,0,0,0
218,3,2,2,6,0,0,2000,7800,550,99,10450,0,0,0,0,1
50,1,1,1,2,0,0,718,1600,13,21,2352,0,1,0,0,0
115,3,3,2,6,1,0,700,1920,209,26,2855,1,0,0,0,0
100,2,2,0,1,1,0,900,2000,63,26,2989,0,0,0,0,1
230,3,4,4,6,1,0,2100,5000,0,64,7164,0,0,0,0,1
280,3,4,2,0,0,1,2000,15000,684,226,17910,0,0,0,0,1
390,3,4,4,10,0,0,2710,9000,2682,115,14510,0,0,0,0,1
60,2,2,2,20,1,0,450,2872,238,37,3597,0,0,0,0,1
150,3,2,2,16,1,0,1700,5000,484,64,7248,0,0,0,0,1
60,2,1,1,8,0,0,560,1000,500,13,2073,0,0,0,1,0
22,1,1,0,0,0,0,250,1080,14,14,1358,0,0,0,0,1
30,1,1,1,2,1,0,570,850,70,11,1501,0,0,0,1,0
49,2,2,1,8,1,0,500,1550,100,20,2170,0,0,0,0,1
230,3,4,3,7,1,0,3500,4700,834,60,9094,0,0,0,0,1
200,3,4,2,11,1,1,2100,8000,600,104,10800,0,0,0,1,0
167,4,4,3,5,1,0,2000,4600,642,62,7304,1,0,0,0,0
420,4,6,5,14,0,0,2000,15000,167,200,17370,1,0,0,0,0
98,2,1,0,3,1,1,477,1800,92,27,2396,0,0,1,0,0
80,3,1,1,12,1,0,554,1300,69,18,1941,1,0,0,0,0
30,1,1,0,15,1,0,280,500,10,7,797,0,1,0,0,0
296,4,5,5,4,1,1,4300,12900,2105,164,19470,0,0,0,0,1
70,2,1,0,3,0,0,800,1100,42,15,1957,0,0,0,1,0
160,2,2,2,1,1,1,2400,7500,250,97,10250,0,0,0,1,0
174,3,1,1,0,1,0,0,3300,236,50,3586,0,0,0,0,1
54,1,1,1,6,1,0,450,1200,42,18,1710,0,0,1,0,0
50,1,1,1,10,0,1,1300,8800,250,112,10460,0,0,0,0,1
240,3,3,3,8,1,0,2999,10500,417,134,14050,0,0,0,0,1
260,4,4,2,0,1,0,0,15000,203,246,15450,1,0,0,0,0
210,3,4,4,2,0,0,1990,6375,625,81,9071,0,0,0,0,1
119,3,4,3,14,1,0,800,3680,30,47,4557,0,0,0,0,1
150,3,1,3,0,1,0,0,3500,750,58,4308,1,0,0,0,0
750,4,7,8,0,1,1,0,15000,1667,226,16890,0,0,0,0,1
67,2,1,1,13,0,0,626,1800,40,23,2489,0,0,0,0,1
50,1,1,0,1,1,0,640,1428,81,6,2155,0,0,0,1,0
36,1,1,0,5,1,0,487,2500,55,33,3075,0,0,0,1,0
120,3,2,2,5,1,0,1500,1900,377,25,3802,0,0,0,0,1
65,3,1,1,1,1,0,400,850,31,13,1294,0,0,1,0,0
240,4,4,2,3,1,1,590,8000,150,107,8847,1,0,0,0,0
93,2,2,2,3,1,0,800,3500,200,45,4545,0,0,0,0,1
35,1,1,0,1,1,0,120,1170,92,18,1400,0,0,1,0,0
51,2,1,1,9,0,0,450,2200,109,28,2787,0,0,0,0,1
85,2,2,1,14,1,0,709,3300,94,42,4145,0,0,0,0,1
57,1,2,1,12,1,0,391,2961,111,38,3501,0,1,0,0,0
50,1,1,0,8,1,0,300,550,0,3,853,0,1,0,0,0
75,2,1,0,0,1,0,0,1500,325,23,1848,0,0,0,0,1
161,3,3,3,17,1,0,2700,10000,667,127,13490,0,0,0,0,1
210,4,4,3,7,0,0,1964,3600,495,46,6105,0,1,0,0,0
350,3,2,4,0,1,0,0,12500,1334,188,14020,0,0,0,0,1
112,3,3,2,1,1,0,1000,3000,234,44,4278,0,0,1,0,0
78,3,2,2,3,1,1,755,1900,37,25,2717,0,1,0,0,0
54,2,2,1,6,1,0,954,2800,199,36,3989,0,0,0,0,1
25,1,1,0,3,0,0,200,1020,0,4,1224,0,1,0,0,0
62,2,2,0,3,0,0,600,2000,0,26,2626,0,0,0,0,1
117,2,2,1,11,0,1,630,7130,150,91,8001,0,0,0,0,1
120,4,2,2,0,1,0,0,3500,10,53,3563,0,0,0,0,1
113,3,2,2,11,1,0,700,1450,79,19,2248,0,1,0,0,0
65,2,1,1,3,1,0,700,2306,0,30,3036,0,0,0,0,1
70,2,1,1,0,0,0,341,1100,60,14,1515,0,1,0,0,0
67,3,2,2,7,1,0,400,2000,50,30,2480,0,0,1,0,0
651,7,7,8,0,1,0,0,8500,1595,128,10220,0,0,0,0,1
180,3,1,5,0,1,0,0,6500,567,98,7165,0,0,0,0,1
30,1,1,0,0,1,0,0,1000,21,13,1034,0,0,0,0,1
100,3,3,3,5,1,0,1000,3500,417,45,4962,0,0,0,0,1
45,1,1,0,11,1,0,325,1450,55,19,1849,0,0,0,0,1
400,4,4,4,0,1,0,0,8500,1250,128,9878,0,0,0,0,1
100,3,1,0,1,1,0,0,2200,139,28,2367,0,0,0,0,1
111,2,2,0,15,1,0,850,1612,100,24,2586,0,0,1,0,0
70,2,2,2,5,1,0,610,2100,240,28,2978,1,0,0,0,0
179,3,2,2,0,1,1,0,3700,67,66,3833,0,0,1,0,0
140,3,2,2,1,1,0,1800,5700,579,74,8153,0,0,0,1,0
260,3,4,2,0,1,0,0,7609,876,115,8600,0,0,0,0,1
268,4,2,4,1,0,0,975,3000,381,40,4396,1,0,0,0,0
70,3,2,1,2,1,0,230,1300,59,18,1607,1,0,0,0,0
50,1,1,1,2,1,0,1060,1500,323,20,2903,0,0,0,1,0
470,5,4,2,0,1,0,0,6000,808,99,6907,1,0,0,0,0
142,3,4,3,13,1,0,1900,4600,3509,33,10040,0,0,0,0,1
80,1,2,2,5,1,0,0,6522,0,83,6605,0,0,0,0,1
100,3,3,3,0,0,0,0,2500,246,38,2784,0,0,0,0,1
180,3,4,4,0,1,0,0,3230,250,49,3529,0,1,0,0,0
180,4,1,1,0,1,0,1,4480,375,80,4936,0,0,1,0,0
72,1,1,1,0,0,1,670,4000,175,51,4896,0,0,0,0,1
90,2,2,1,0,1,0,0,2200,0,34,2234,0,0,0,0,1
49,1,1,0,3,1,0,417,583,23,8,1031,0,1,0,0,0
282,4,2,4,0,1,1,0,5000,355,89,5444,0,0,1,0,0
114,4,4,2,6,1,0,1115,2530,321,33,3999,0,0,0,0,1
170,3,3,2,8,1,0,1800,7000,559,89,9448,0,0,0,0,1
200,3,2,3,0,1,0,0,3600,251,55,3906,0,0,0,0,1
130,4,4,3,2,1,0,1160,3000,459,39,4658,0,0,0,0,1
300,3,4,4,0,1,0,0,7500,350,123,7973,1,0,0,0,0
45,1,1,0,2,0,0,150,750,0,10,910,0,0,0,0,1
245,3,5,4,3,1,1,2300,10000,1218,127,13650,0,0,0,0,1
155,2,3,2,0,1,0,0,4000,377,61,4438,0,0,0,0,1
300,3,3,4,0,1,0,0,3500,431,58,3989,1,0,0,0,0
438,5,4,0,0,1,0,0,7735,417,117,8269,0,1,0,0,0
30,1,1,0,4,0,1,380,2200,59,29,2668,0,0,0,1,0
125,2,2,1,0,1,1,0,2800,392,43,3235,0,0,0,0,1
76,1,2,0,1,1,0,300,700,100,9,1109,0,1,0,0,0
58,2,2,2,2,1,0,833,2030,189,26,3078,0,0,0,0,1
140,3,2,2,0,1,0,0,2600,45,40,2685,0,0,0,0,1
49,2,1,1,1,1,0,415,1368,0,18,1801,0,0,0,0,1
350,4,6,4,0,1,0,0,10000,896,151,11050,0,0,0,0,1
35,1,1,0,4,1,0,320,1700,0,22,2042,0,0,0,0,1
100,3,1,1,0,1,0,495,1700,17,22,2234,0,0,0,1,0
86,2,2,2,3,1,0,1000,2950,120,44,4114,0,0,1,0,0
58,1,1,1,6,1,0,676,3300,108,42,4126,0,1,0,0,0
62,3,2,1,2,1,1,550,2100,50,31,2731,0,0,1,0,0
95,3,2,2,10,1,0,657,2300,143,31,3131,1,0,0,0,0
52,1,1,1,11,1,0,730,2100,38,27,2895,0,0,0,0,1
80,2,1,0,0,1,0,0,1280,59,20,1359,0,0,0,0,1
300,4,4,4,0,1,0,0,6500,428,107,7035,1,0,0,0,0
70,2,2,0,6,1,0,570,1390,212,18,2190,0,0,0,0,1
130,3,3,1,6,1,0,1000,4900,167,72,6139,0,0,1,0,0
39,1,1,1,1,0,1,573,1128,32,15,1748,0,1,0,0,0
73,2,1,1,11,1,1,600,4500,40,60,5200,1,0,0,0,0
68,2,1,1,15,1,0,520,2280,9,29,2838,0,0,0,0,1
80,2,1,0,0,1,0,0,1200,0,19,1219,0,1,0,0,0
450,4,5,1,0,1,0,0,3300,417,51,3768,0,0,0,1,0
270,3,4,2,11,1,0,3158,15000,1100,191,19450,0,0,0,0,1
146,3,4,4,15,1,0,1510,6000,631,77,8218,0,0,0,0,1
100,3,1,0,2,1,0,0,2000,209,26,2235,0,0,0,1,0
60,2,1,1,2,1,0,314,1000,0,13,1327,0,1,0,0,0
55,2,1,1,7,0,0,784,3500,135,45,4464,0,0,0,0,1
40,1,1,1,6,1,0,600,650,35,9,1294,0,1,0,0,0
30,1,1,0,0,0,0,0,500,0,9,509,0,0,1,0,0
68,2,2,2,12,0,0,2600,2300,0,30,4930,0,0,0,0,1
35,1,1,1,11,1,0,350,966,25,13,1354,0,1,0,0,0
190,4,4,3,11,1,1,1780,6900,0,88,8768,0,0,0,0,1
700,4,10,0,0,1,0,0,15000,8750,226,23980,0,0,0,0,1
45,1,1,0,1,1,0,0,1200,78,16,1294,0,0,0,1,0
311,3,6,4,23,0,1,1800,12500,1084,159,15540,0,0,0,0,1
110,2,1,0,0,1,0,0,1070,1160,20,2250,0,0,1,0,0
330,3,3,2,10,0,0,2700,5100,650,65,8515,0,1,0,0,0
75,3,1,1,2,1,1,770,1900,85,25,2780,0,0,0,0,1
50,1,1,0,2,1,1,300,1600,42,24,1966,0,0,1,0,0
460,4,4,6,0,1,0,0,5280,667,80,6027,0,0,0,0,1
52,2,1,0,4,1,0,401,730,21,11,1163,0,0,1,0,0
155,3,4,2,14,1,0,1400,13100,409,166,15080,0,0,0,0,1
55,2,1,1,1,1,0,200,840,77,12,1129,1,0,0,0,0
74,2,1,0,11,1,0,1154,1900,189,25,3268,0,0,0,1,0
26,1,1,1,3,1,1,402,1396,0,18,1816,0,0,0,0,1
80,2,1,0,1,1,1,500,3000,0,39,3539,0,0,0,0,1
450,4,5,5,0,0,0,0,12000,1875,181,14060,0,0,0,0,1
150,2,2,1,0,1,0,0,1060,167,16,1243,0,1,0,0,0
135,3,2,2,9,1,0,1836,4200,543,54,6633,0,0,0,0,1
140,4,3,4,9,1,0,500,3500,230,47,4277,1,0,0,0,0
76,3,1,1,2,1,0,480,1300,92,17,1889,0,1,0,0,0
450,4,3,6,0,1,0,0,11900,1084,179,13160,0,0,0,0,1
38,1,1,0,2,0,0,0,1300,0,18,1318,1,0,0,0,0
30,1,1,0,8,0,1,445,1512,0,7,1964,0,0,0,1,0
260,2,2,2,0,0,0,0,3800,567,58,4425,0,0,0,0,1
77,3,2,1,2,0,0,284,1260,20,19,1583,0,0,1,0,0
290,4,3,1,6,1,0,2500,7000,459,91,10050,0,0,0,1,0
47,2,1,0,4,1,0,578,1500,0,20,2098,0,0,0,1,0
80,2,2,1,7,1,0,1363,3700,96,47,5206,0,0,0,0,1
244,4,3,4,2,1,1,2375,4774,1033,61,8243,0,0,0,0,1
45,1,1,0,9,1,0,670,800,39,11,1520,0,1,0,0,0
85,3,2,2,3,0,0,686,1700,160,23,2569,1,0,0,0,0
98,3,2,2,3,1,0,1400,2000,383,26,3809,0,0,0,0,1
100,2,1,1,0,0,0,0,1450,0,22,1472,0,0,0,0,1
120,3,2,0,2,1,0,1300,3700,331,48,5379,0,0,0,1,0
190,3,2,1,8,1,1,2180,4500,150,58,6888,0,0,0,0,1
500,4,4,4,0,1,0,3200,10200,1800,154,15350,0,0,0,0,1
105,3,2,2,1,1,1,1544,7800,488,99,9931,0,0,0,0,1
50,2,1,1,3,1,0,613,1000,20,13,1646,0,1,0,0,0
126,4,3,2,4,0,0,1500,4500,417,58,6475,0,0,0,0,1
74,2,3,1,2,1,0,1180,4500,105,58,5843,0,0,0,0,1
130,3,3,2,3,1,1,2500,7000,500,91,10090,0,0,0,1,0
140,2,1,1,6,0,1,2000,5500,300,70,7870,0,0,0,0,1
160,3,2,2,0,1,0,100,2000,75,36,2211,0,0,1,0,0
250,3,4,3,4,1,0,3570,14000,1256,178,19000,0,0,0,0,1
90,2,2,1,4,1,0,1090,900,144,12,2146,0,0,0,1,0
144,4,2,2,4,1,0,2000,3590,378,47,6015,0,0,0,1,0
170,3,1,1,10,1,1,600,2480,100,32,3212,0,0,0,1,0
65,2,1,1,7,1,0,750,1400,59,19,2228,0,0,0,1,0
80,2,1,0,0,1,0,0,990,0,18,1008,0,0,1,0,0
20,1,1,0,4,0,1,150,3142,67,40,3399,0,0,0,0,1
79,2,2,2,18,0,1,800,5900,280,75,7055,0,0,0,0,1
70,2,1,0,1,1,0,0,2448,159,32,2639,0,0,0,0,1
30,1,1,0,9,0,1,423,2350,46,30,2849,0,0,0,0,1
250,3,5,3,4,1,0,3500,6800,0,87,10390,0,0,0,0,1
50,1,1,0,2,1,1,300,930,25,14,1269,0,0,1,0,0
116,3,2,2,5,1,0,1726,2300,568,30,4624,0,0,0,0,1
216,4,3,4,28,0,0,1868,5000,657,64,7589,0,0,0,0,1
290,3,5,4,8,1,1,3580,7000,0,89,10670,0,0,0,0,1
300,5,6,6,0,1,0,0,9500,2084,143,11730,0,0,0,0,1
245,4,3,4,8,1,0,3450,6000,1667,77,11190,0,0,0,0,1
150,4,2,3,18,0,1,1300,4900,480,66,6746,1,0,0,0,0
130,3,4,2,11,0,0,1550,2318,411,30,4309,0,0,0,0,1
112,1,2,3,0,1,0,0,2878,84,44,3006,0,0,0,0,1
78,2,2,1,8,1,0,586,1680,63,22,2351,0,0,0,0,1
84,2,1,2,11,0,1,800,4000,240,51,5091,0,0,0,0,1
23,1,1,0,8,0,0,569,2000,25,26,2620,0,0,0,1,0
174,3,1,0,0,0,0,0,5500,120,91,5711,1,0,0,0,0
104,1,3,2,14,0,0,2000,4200,500,54,6754,0,0,0,0,1
63,1,1,0,3,1,0,340,900,38,14,1292,0,0,1,0,0
51,2,1,1,7,1,0,468,1100,75,14,1657,0,0,0,0,1
70,2,2,1,4,1,0,1500,3460,332,45,5337,0,0,0,1,0
150,4,4,2,12,1,0,1218,4000,501,54,5773,1,0,0,0,0
90,2,2,1,8,1,0,800,2156,90,9,3055,0,0,0,1,0
80,2,2,1,2,1,1,4100,7500,584,97,12280,0,0,0,1,0
60,1,1,1,4,0,0,2400,800,209,12,3421,0,0,1,0,0
85,3,2,1,2,0,0,450,1500,85,20,2055,1,0,0,0,0
70,2,1,0,24,0,1,450,3200,50,41,3741,0,0,0,0,1
50,1,1,0,2,0,0,800,800,26,11,1637,0,0,0,1,0
38,1,1,0,6,1,0,420,2080,24,27,2551,0,0,0,0,1
147,3,3,3,0,1,0,0,2600,81,47,2728,0,0,1,0,0
222,3,2,2,3,0,1,770,5083,350,75,6278,0,0,1,0,0
185,4,4,4,8,1,0,2500,7500,1042,96,11140,0,0,0,0,1
284,3,5,6,0,1,0,550,5100,417,77,6144,0,1,0,0,0
45,2,1,1,6,0,0,240,1470,30,19,1759,0,0,0,0,1
290,3,3,1,9,1,0,1600,5300,853,69,7822,0,0,0,1,0
74,3,2,2,15,1,0,850,1250,100,16,2216,0,0,0,0,1
115,3,2,2,15,1,0,1018,2690,214,35,3957,0,1,0,0,0
37,1,1,0,4,1,0,338,1600,67,24,2029,0,0,1,0,0
650,7,6,3,0,1,0,0,13000,1250,214,14460,1,0,0,0,0
30,1,1,0,1,0,0,0,1459,0,10,1469,0,0,0,0,1
87,1,1,2,14,1,1,870,7900,150,101,9021,0,0,0,0,1
553,5,6,5,15,1,1,6000,3360,2827,43,12230,0,0,0,0,1
250,3,4,4,16,1,0,3421,10700,1224,136,15480,0,0,0,0,1
600,4,5,6,0,1,0,0,6000,3000,51,9051,0,0,0,0,1
250,3,3,3,0,1,0,0,4500,150,68,4718,0,0,0,0,1
30,1,1,1,16,1,0,399,1799,0,23,2221,0,0,0,0,1
62,3,1,1,2,0,0,260,950,59,13,1282,1,0,0,0,0
115,2,2,2,1,1,0,900,3000,75,39,4014,0,0,0,1,0
130,3,1,0,4,1,0,1050,6800,193,28,8071,0,0,0,1,0
35,1,1,0,15,1,0,306,2000,0,26,2332,0,0,0,0,1
350,4,3,3,9,0,0,2050,10000,658,134,12840,1,0,0,0,0
100,3,2,0,0,0,0,0,3000,914,46,3960,0,0,0,0,1
85,3,2,2,9,1,0,1225,2600,182,33,4040,0,1,0,0,0
60,1,1,1,0,1,0,0,1500,100,23,1623,0,0,0,0,1
197,3,3,2,8,1,0,1600,2500,325,32,4457,0,1,0,0,0
177,4,5,4,12,1,0,1500,9200,959,117,11780,0,0,0,0,1
96,2,1,0,8,1,1,700,5000,181,65,5946,0,0,0,1,0
678,5,6,4,0,1,0,0,15000,3000,226,18230,0,0,0,0,1
126,2,2,1,5,1,0,1800,7500,420,97,9817,0,0,0,1,0
130,3,3,1,6,1,0,1390,4200,257,54,5901,0,0,0,0,1
113,2,1,1,8,1,0,670,1250,92,16,2028,0,1,0,0,0
380,3,4,2,0,1,0,0,12000,959,181,13140,0,0,0,0,1
80,1,1,1,10,1,0,1800,2500,180,32,4512,0,0,0,0,1
420,4,6,4,8,1,0,3500,15000,2250,191,20940,0,0,0,0,1
500,8,5,2,0,1,0,0,11000,1550,166,12720,0,0,0,0,1
33,1,1,1,12,1,1,560,2900,84,37,3581,0,0,0,0,1
700,4,6,6,0,1,0,0,12500,2176,188,14860,0,0,0,0,1
50,1,1,1,0,1,0,0,1100,0,17,1117,0,0,0,0,1
70,2,2,0,4,1,0,330,1410,59,21,1820,0,0,1,0,0
332,3,2,8,0,0,0,0,7000,270,115,7385,1,0,0,0,0
83,2,3,2,4,1,1,3850,6000,1128,78,11060,0,0,0,1,0
62,2,2,2,5,1,0,800,3000,14,39,3853,0,1,0,0,0
30,1,1,0,12,1,1,350,3300,0,42,3692,0,0,0,0,1
240,4,6,4,2,0,0,2000,4410,0,56,6466,0,0,0,0,1
27,1,1,0,0,0,0,0,835,0,13,848,0,0,0,0,1
87,3,2,1,3,1,0,1200,1440,67,19,2726,0,0,0,1,0
238,3,3,3,2,1,1,700,4180,167,62,5109,0,0,1,0,0
68,2,1,0,3,1,0,925,2300,245,30,3500,0,0,0,1,0
30,1,1,0,19,1,0,590,800,126,11,1527,0,0,0,1,0
24,1,1,0,5,1,1,500,1200,25,16,1741,0,0,0,1,0
80,3,2,1,1,0,0,402,1613,80,21,2116,0,0,0,0,1
70,3,1,1,3,1,0,275,1100,63,15,1453,1,0,0,0,0
250,4,3,2,0,0,0,0,10000,0,151,10150,0,0,0,0,1
83,3,3,2,5,1,1,990,3500,216,47,4753,1,0,0,0,0
339,3,5,4,11,1,1,3000,14000,834,205,18040,0,0,1,0,0
75,2,1,1,0,1,0,0,1300,0,17,1317,0,1,0,0,0
154,4,3,3,4,1,0,1630,4350,742,56,6778,0,0,0,0,1
80,2,2,1,5,1,0,891,1800,125,24,2840,0,0,0,1,0
156,3,1,0,2,1,0,500,1600,142,24,2266,0,0,1,0,0
190,3,4,3,2,1,0,3800,5950,1209,76,11040,0,0,0,0,1
200,3,2,2,0,1,0,0,2900,791,44,3735,0,0,0,0,1
600,3,5,8,0,1,0,800,10000,202,164,11170,1,0,0,0,0
57,3,2,1,2,1,0,225,1100,78,15,1418,1,0,0,0,0
110,3,2,2,3,0,1,550,2600,248,20,3418,1,0,0,0,0
